0.214000, 0.000140, 3.273390
0.215000, 0.000138, 3.240815
0.216000, 0.000136, 3.208564
0.217000, 0.000134, 3.176634
0.218000, 0.000132, 3.145021
0.219000, 0.000130, 3.113723
0.220000, 0.000128, 3.082737
0.221000, 0.000126, 3.052059
0.222000, 0.000125, 3.021686
0.223000, 0.000123, 2.991616
0.224000, 0.000121, 2.961844
0.225000, 0.000120, 2.932369
0.226000, 0.000118, 2.903188
0.227000, 0.000116, 2.874296
0.228000, 0.000115, 2.845692
0.229000, 0.000113, 2.817373
0.230000, 0.000112, 2.789336
0.231000, 0.000110, 2.761577
0.232000, 0.000109, 2.734095
0.233000, 0.000108, 2.706886
0.234000, 0.000106, 2.679948
0.235000, 0.000105, 2.653279
0.236000, 0.000104, 2.626874
0.237000, 0.000102, 2.600732
0.238000, 0.000101, 2.574851
0.239000, 0.000100, 2.549227
0.240000, 0.000099, 2.523858
0.241000, 0.000098, 2.498741
0.242000, 0.000097, 2.473874
0.243000, 0.000096, 2.449255
0.244000, 0.000095, 2.424881
0.245000, 0.000093, 2.400749
0.246000, 0.000092, 2.376858
0.247000, 0.000091, 2.353204
0.248000, 0.000090, 2.329785
0.249000, 0.000090, 2.306600
0.250000, 0.000089, 2.283645
0.251000, 0.000088, 2.260919
0.252000, 0.000087, 2.238419
0.253000, 0.000086, 2.216143
0.254000, 0.000085, 2.194089
0.255000, 0.000084, 2.172254
0.256000, 0.000083, 2.150636
0.257000, 0.000083, 2.129233
0.258000, 0.000082, 2.108044
0.259000, 0.000081, 2.087065
0.260000, 0.000080, 2.066295
0.261000, 0.000080, 2.045732
0.262000, 0.000079, 2.025373
0.263000, 0.000078, 2.005217
0.264000, 0.000077, 1.985262
0.265000, 0.000077, 1.965505
0.266000, 0.000076, 1.945945
0.267000, 0.000075, 1.926579
0.268000, 0.000075, 1.907406
0.269000, 0.000074, 1.888424
0.270000, 0.000073, 1.869631
0.271000, 0.000073, 1.851025
0.272000, 0.000072, 1.832604
0.273000, 0.000072, 1.814366
0.274000, 0.000071, 1.796310
0.275000, 0.000071, 1.778433
0.276000, 0.000070, 1.760735
0.277000, 0.000069, 1.743212
0.278000, 0.000069, 1.725864
0.279000, 0.000068, 1.708689
0.280000, 0.000068, 1.691684
0.281000, 0.000067, 1.674849
0.282000, 0.000067, 1.658181
0.283000, 0.000066, 1.641679
0.284000, 0.000066, 1.625342
0.285000, 0.000065, 1.609167
0.286000, 0.000065, 1.593153
0.287000, 0.000065, 1.577298
0.288000, 0.000064, 1.561601
0.289000, 0.000064, 1.546060
0.290000, 0.000063, 1.530674
0.291000, 0.000063, 1.515441
0.292000, 0.000062, 1.500360
0.293000, 0.000062, 1.485428
0.294000, 0.000062, 1.470646
0.295000, 0.000061, 1.456010
0.296000, 0.000061, 1.441520
0.297000, 0.000060, 1.427174
0.298000, 0.000060, 1.412971
0.299000, 0.000060, 1.398910
0.300000, 0.000059, 1.384988
0.301000, 0.000059, 1.371205
0.302000, 0.000059, 1.357559
0.303000, 0.000058, 1.344049
0.304000, 0.000058, 1.330673
0.305000, 0.000058, 1.317430
0.306000, 0.000057, 1.304319
0.307000, 0.000057, 1.291339
0.308000, 0.000057, 1.278488
0.309000, 0.000056, 1.265765
0.310000, 0.000056, 1.253168
0.311000, 0.000056, 1.240697
0.312000, 0.000056, 1.228349
0.313000, 0.000055, 1.216125
0.314000, 0.000055, 1.204022
0.315000, 0.000055, 1.192040
0.316000, 0.000054, 1.180177
0.317000, 0.000054, 1.168432
0.318000, 0.000054, 1.156804
0.319000, 0.000054, 1.145292
0.320000, 0.000053, 1.133894
0.321000, 0.000053, 1.122610
0.322000, 0.000053, 1.111438
0.323000, 0.000053, 1.100377
0.324000, 0.000052, 1.089426
0.325000, 0.000052, 1.078584
0.326000, 0.000052, 1.067850
0.327000, 0.000052, 1.057223
0.328000, 0.000052, 1.046702
0.329000, 0.000051, 1.036285
0.330000, 0.000051, 1.025972
0.331000, 0.000051, 1.015762
0.332000, 0.000051, 1.005653
0.333000, 0.000051, 0.995645
0.334000, 0.000050, 0.985737
0.335000, 0.000050, 0.975927
0.336000, 0.000050, 0.966215
0.337000, 0.000050, 0.956599
0.338000, 0.000050, 0.947079
0.339000, 0.000049, 0.937654
0.340000, 0.000049, 0.928323
0.341000, 0.000049, 0.919084
0.342000, 0.000049, 0.909937
0.343000, 0.000049, 0.900882
0.344000, 0.000049, 0.891916
0.345000, 0.000048, 0.883040
0.346000, 0.000048, 0.874252
0.347000, 0.000048, 0.865552
0.348000, 0.000048, 0.856938
0.349000, 0.000048, 0.848410
0.350000, 0.000048, 0.839967
0.351000, 0.000047, 0.831607
0.352000, 0.000047, 0.823331
0.353000, 0.000047, 0.815138
0.354000, 0.000047, 0.807026
0.355000, 0.000047, 0.798994
0.356000, 0.000047, 0.791043
0.357000, 0.000047, 0.783170
0.358000, 0.000046, 0.775376
0.359000, 0.000046, 0.767660
0.360000, 0.000046, 0.760020
0.361000, 0.000046, 0.752457
0.362000, 0.000046, 0.744968
0.363000, 0.000046, 0.737555
0.364000, 0.000046, 0.730215
0.365000, 0.000046, 0.722948
0.366000, 0.000045, 0.715753
0.367000, 0.000045, 0.708630
0.368000, 0.000045, 0.701578
0.369000, 0.000045, 0.694596
0.370000, 0.000045, 0.687683
0.371000, 0.000045, 0.680840
0.372000, 0.000045, 0.674064
0.373000, 0.000045, 0.667356
0.374000, 0.000045, 0.660714
0.375000, 0.000044, 0.654139
0.376000, 0.000044, 0.647629
0.377000, 0.000044, 0.641184
0.378000, 0.000044, 0.634803
0.379000, 0.000044, 0.628486
0.380000, 0.000044, 0.622231
0.381000, 0.000044, 0.616039
0.382000, 0.000044, 0.609908
0.383000, 0.000044, 0.603838
0.384000, 0.000044, 0.597829
0.385000, 0.000043, 0.591880
0.386000, 0.000043, 0.585989
0.387000, 0.000043, 0.580158
0.388000, 0.000043, 0.574384
0.389000, 0.000043, 0.568668
0.390000, 0.000043, 0.563009
0.391000, 0.000043, 0.557406
0.392000, 0.000043, 0.551858
0.393000, 0.000043, 0.546366
0.394000, 0.000043, 0.540929
0.395000, 0.000043, 0.535546
0.396000, 0.000043, 0.530216
0.397000, 0.000043, 0.524940
0.398000, 0.000042, 0.519715
0.399000, 0.000042, 0.514543
0.400000, 0.000042, 0.509423
0.401000, 0.000042, 0.504353
0.402000, 0.000042, 0.499334
0.403000, 0.000042, 0.494365
0.404000, 0.000042, 0.489445
0.405000, 0.000042, 0.484574
0.406000, 0.000042, 0.479751
0.407000, 0.000042, 0.474977
0.408000, 0.000042, 0.470250
0.409000, 0.000042, 0.465570
0.410000, 0.000042, 0.460937
0.411000, 0.000042, 0.456350
0.412000, 0.000042, 0.451808
0.413000, 0.000042, 0.447312
0.414000, 0.000042, 0.442861
0.415000, 0.000042, 0.438453
0.416000, 0.000041, 0.434090
0.417000, 0.000041, 0.429770
0.418000, 0.000041, 0.425493
0.419000, 0.000041, 0.421259
0.420000, 0.000041, 0.417066
0.421000, 0.000041, 0.412916
0.422000, 0.000041, 0.408806
0.423000, 0.000041, 0.404738
0.424000, 0.000041, 0.400710
0.425000, 0.000041, 0.396722
0.426000, 0.000041, 0.392774
0.427000, 0.000041, 0.388866
0.428000, 0.000041, 0.384996
0.429000, 0.000041, 0.381164
0.430000, 0.000041, 0.377371
0.431000, 0.000041, 0.373616
0.432000, 0.000041, 0.369897
0.433000, 0.000041, 0.366216
0.434000, 0.000041, 0.362572
0.435000, 0.000041, 0.358964
0.436000, 0.000041, 0.355391
0.437000, 0.000041, 0.351854
0.438000, 0.000041, 0.348353
0.439000, 0.000041, 0.344886
0.440000, 0.000041, 0.341454
0.441000, 0.000041, 0.338056
0.442000, 0.000040, 0.334692
0.443000, 0.000040, 0.331361
0.444000, 0.000040, 0.328063
0.445000, 0.000040, 0.324798
0.446000, 0.000040, 0.321566
0.447000, 0.000040, 0.318366
0.448000, 0.000040, 0.315198
0.449000, 0.000040, 0.312061
0.450000, 0.000040, 0.308955
0.451000, 0.000040, 0.305881
0.452000, 0.000040, 0.302837
0.453000, 0.000040, 0.299823
0.454000, 0.000040, 0.296839
0.455000, 0.000040, 0.293885
0.456000, 0.000040, 0.290960
0.457000, 0.000040, 0.288065
0.458000, 0.000040, 0.285198
0.459000, 0.000040, 0.282360
0.460000, 0.000040, 0.279550
0.461000, 0.000040, 0.276768
0.462000, 0.000040, 0.274014
0.463000, 0.000040, 0.271287
0.464000, 0.000040, 0.268587
0.465000, 0.000040, 0.265914
0.466000, 0.000040, 0.263268
0.467000, 0.000040, 0.260648
0.468000, 0.000040, 0.258054
0.469000, 0.000040, 0.255486
0.470000, 0.000040, 0.252943
0.471000, 0.000040, 0.250426
0.472000, 0.000040, 0.247934
0.473000, 0.000040, 0.245467
0.474000, 0.000040, 0.243024
0.475000, 0.000040, 0.240605
0.476000, 0.000040, 0.238211
0.477000, 0.000040, 0.235840
0.478000, 0.000040, 0.233493
0.479000, 0.000040, 0.231170
0.480000, 0.000040, 0.228869
0.481000, 0.000040, 0.226592
0.482000, 0.000040, 0.224337
0.483000, 0.000040, 0.222104
0.484000, 0.000040, 0.219894
0.485000, 0.000040, 0.217706
0.486000, 0.000040, 0.215539
0.487000, 0.000040, 0.213394
0.488000, 0.000040, 0.211270
0.489000, 0.000040, 0.209168
0.490000, 0.000040, 0.207086
0.491000, 0.000040, 0.205026
0.492000, 0.000040, 0.202985
0.493000, 0.000040, 0.200965
0.494000, 0.000040, 0.198965
0.495000, 0.000040, 0.196985
0.496000, 0.000040, 0.195025
0.497000, 0.000040, 0.193084
0.498000, 0.000040, 0.191163
0.499000, 0.000040, 0.189260
0.500000, 0.000040, 0.187377
0.501000, 0.000040, 0.185512
0.502000, 0.000040, 0.183666
0.503000, 0.000040, 0.181838
0.504000, 0.000040, 0.180029
0.505000, 0.000040, 0.178237
0.506000, 0.000040, 0.176463
0.507000, 0.000040, 0.174707
0.508000, 0.000040, 0.172969
0.509000, 0.000040, 0.171247
0.510000, 0.000040, 0.169543
0.511000, 0.000040, 0.167856
0.512000, 0.000040, 0.166186
0.513000, 0.000040, 0.164532
0.514000, 0.000040, 0.162894
0.515000, 0.000040, 0.161273
0.516000, 0.000040, 0.159668
0.517000, 0.000040, 0.158080
0.518000, 0.000040, 0.156506
0.519000, 0.000040, 0.154949
0.520000, 0.000040, 0.153407
0.521000, 0.000040, 0.151880
0.522000, 0.000040, 0.150369
0.523000, 0.000040, 0.148873
0.524000, 0.000040, 0.147391
0.525000, 0.000040, 0.145924
0.526000, 0.000040, 0.144472
0.527000, 0.000040, 0.143034
0.528000, 0.000040, 0.141611
0.529000, 0.000040, 0.140202
0.530000, 0.000040, 0.138807
0.531000, 0.000040, 0.137425
0.532000, 0.000040, 0.136058
0.533000, 0.000040, 0.134704
0.534000, 0.000040, 0.133363
0.535000, 0.000040, 0.132036
0.536000, 0.000040, 0.130722
0.537000, 0.000040, 0.129421
0.538000, 0.000040, 0.128133
0.539000, 0.000040, 0.126858
0.540000, 0.000040, 0.125596
0.541000, 0.000040, 0.124346
0.542000, 0.000040, 0.123109
0.543000, 0.000040, 0.121883
0.544000, 0.000040, 0.120671
0.545000, 0.000040, 0.119470
0.546000, 0.000040, 0.118281
0.547000, 0.000040, 0.117104
0.548000, 0.000040, 0.115938
0.549000, 0.000040, 0.114785
0.550000, 0.000040, 0.113642
0.551000, 0.000040, 0.112512
0.552000, 0.000040, 0.111392
0.553000, 0.000040, 0.110283
0.554000, 0.000040, 0.109186
0.555000, 0.000040, 0.108099
0.556000, 0.000040, 0.107024
0.557000, 0.000041, 0.105959
0.558000, 0.000041, 0.104904
0.559000, 0.000041, 0.103860
0.560000, 0.000041, 0.102827
0.561000, 0.000041, 0.101804
0.562000, 0.000041, 0.100791
0.563000, 0.000041, 0.099788
0.564000, 0.000041, 0.098795
0.565000, 0.000041, 0.097811
0.566000, 0.000041, 0.096838
0.567000, 0.000041, 0.095874
0.568000, 0.000041, 0.094920
0.569000, 0.000041, 0.093976
0.570000, 0.000041, 0.093041
0.571000, 0.000041, 0.092115
0.572000, 0.000041, 0.091198
0.573000, 0.000041, 0.090291
0.574000, 0.000041, 0.089392
0.575000, 0.000041, 0.088503
0.576000, 0.000041, 0.087622
0.577000, 0.000041, 0.086750
0.578000, 0.000041, 0.085887
0.579000, 0.000041, 0.085032
0.580000, 0.000041, 0.084186
0.581000, 0.000041, 0.083348
0.582000, 0.000041, 0.082519
0.583000, 0.000041, 0.081698
0.584000, 0.000041, 0.080885
0.585000, 0.000041, 0.080080
0.586000, 0.000041, 0.079283
0.587000, 0.000041, 0.078494
0.588000, 0.000041, 0.077713
0.589000, 0.000041, 0.076940
0.590000, 0.000041, 0.076174
0.591000, 0.000041, 0.075416
0.592000, 0.000041, 0.074665
0.593000, 0.000041, 0.073922
0.594000, 0.000041, 0.073187
0.595000, 0.000041, 0.072459
0.596000, 0.000041, 0.071738
0.597000, 0.000041, 0.071024
0.598000, 0.000041, 0.070317
0.599000, 0.000041, 0.069617
0.600000, 0.000042, 0.068925
0.601000, 0.000042, 0.068239
0.602000, 0.000042, 0.067560
0.603000, 0.000042, 0.066887
0.604000, 0.000042, 0.066222
0.605000, 0.000042, 0.065563
0.606000, 0.000042, 0.064910
0.607000, 0.000042, 0.064265
0.608000, 0.000042, 0.063625
0.609000, 0.000042, 0.062992
0.610000, 0.000042, 0.062365
0.611000, 0.000042, 0.061745
0.612000, 0.000042, 0.061130
0.613000, 0.000042, 0.060522
0.614000, 0.000042, 0.059920
0.615000, 0.000042, 0.059323
0.616000, 0.000042, 0.058733
0.617000, 0.000042, 0.058149
0.618000, 0.000042, 0.057570
0.619000, 0.000042, 0.056997
0.620000, 0.000042, 0.056430
0.621000, 0.000042, 0.055869
0.622000, 0.000042, 0.055313
0.623000, 0.000042, 0.054762
0.624000, 0.000042, 0.054217
0.625000, 0.000042, 0.053678
0.626000, 0.000042, 0.053144
0.627000, 0.000042, 0.052615
0.628000, 0.000042, 0.052091
0.629000, 0.000042, 0.051573
0.630000, 0.000042, 0.051060
0.631000, 0.000042, 0.050552
0.632000, 0.000042, 0.050049
0.633000, 0.000042, 0.049551
0.634000, 0.000043, 0.049058
0.635000, 0.000043, 0.048570
0.636000, 0.000043, 0.048086
0.637000, 0.000043, 0.047608
0.638000, 0.000043, 0.047134
0.639000, 0.000043, 0.046665
0.640000, 0.000043, 0.046201
0.641000, 0.000043, 0.045741
0.642000, 0.000043, 0.045286
0.643000, 0.000043, 0.044835
0.644000, 0.000043, 0.044389
0.645000, 0.000043, 0.043948
0.646000, 0.000043, 0.043510
0.647000, 0.000043, 0.043077
0.648000, 0.000043, 0.042649
0.649000, 0.000043, 0.042224
0.650000, 0.000043, 0.041804
0.651000, 0.000043, 0.041388
0.652000, 0.000043, 0.040977
0.653000, 0.000043, 0.040569
0.654000, 0.000043, 0.040165
0.655000, 0.000043, 0.039766
0.656000, 0.000043, 0.039370
0.657000, 0.000043, 0.038978
0.658000, 0.000043, 0.038590
0.659000, 0.000043, 0.038206
0.660000, 0.000043, 0.037826
0.661000, 0.000043, 0.037450
0.662000, 0.000043, 0.037077
0.663000, 0.000043, 0.036708
0.664000, 0.000044, 0.036343
0.665000, 0.000044, 0.035982
0.666000, 0.000044, 0.035624
0.667000, 0.000044, 0.035269
0.668000, 0.000044, 0.034918
0.669000, 0.000044, 0.034571
0.670000, 0.000044, 0.034227
0.671000, 0.000044, 0.033886
0.672000, 0.000044, 0.033549
0.673000, 0.000044, 0.033215
0.674000, 0.000044, 0.032885
0.675000, 0.000044, 0.032558
0.676000, 0.000044, 0.032234
0.677000, 0.000044, 0.031913
0.678000, 0.000044, 0.031596
0.679000, 0.000044, 0.031281
0.680000, 0.000044, 0.030970
0.681000, 0.000044, 0.030662
0.682000, 0.000044, 0.030357
0.683000, 0.000044, 0.030055
0.684000, 0.000044, 0.029756
0.685000, 0.000044, 0.029460
0.686000, 0.000044, 0.029167
0.687000, 0.000044, 0.028876
0.688000, 0.000044, 0.028589
0.689000, 0.000044, 0.028305
0.690000, 0.000044, 0.028023
0.691000, 0.000045, 0.027744
0.692000, 0.000045, 0.027468
0.693000, 0.000045, 0.027195
0.694000, 0.000045, 0.026924
0.695000, 0.000045, 0.026657
0.696000, 0.000045, 0.026391
0.697000, 0.000045, 0.026129
0.698000, 0.000045, 0.025869
0.699000, 0.000045, 0.025612
0.700000, 0.000045, 0.025357
0.701000, 0.000045, 0.025104
0.702000, 0.000045, 0.024855
0.703000, 0.000045, 0.024607
0.704000, 0.000045, 0.024363
0.705000, 0.000045, 0.024120
0.706000, 0.000045, 0.023880
0.707000, 0.000045, 0.023643
0.708000, 0.000045, 0.023408
0.709000, 0.000045, 0.023175
0.710000, 0.000045, 0.022944
0.711000, 0.000045, 0.022716
0.712000, 0.000045, 0.022490
0.713000, 0.000045, 0.022266
0.714000, 0.000045, 0.022045
0.715000, 0.000045, 0.021825
0.716000, 0.000046, 0.021608
0.717000, 0.000046, 0.021393
0.718000, 0.000046, 0.021181
0.719000, 0.000046, 0.020970
0.720000, 0.000046, 0.020761
0.721000, 0.000046, 0.020555
0.722000, 0.000046, 0.020350
0.723000, 0.000046, 0.020148
0.724000, 0.000046, 0.019947
0.725000, 0.000046, 0.019749
0.726000, 0.000046, 0.019552
0.727000, 0.000046, 0.019358
0.728000, 0.000046, 0.019165
0.729000, 0.000046, 0.018975
0.730000, 0.000046, 0.018786
0.731000, 0.000046, 0.018599
0.732000, 0.000046, 0.018414
0.733000, 0.000046, 0.018231
0.734000, 0.000046, 0.018050
0.735000, 0.000046, 0.017870
0.736000, 0.000046, 0.017692
0.737000, 0.000046, 0.017516
0.738000, 0.000046, 0.017342
0.739000, 0.000046, 0.017170
0.740000, 0.000047, 0.016999
0.741000, 0.000047, 0.016830
0.742000, 0.000047, 0.016662
0.743000, 0.000047, 0.016497
0.744000, 0.000047, 0.016333
0.745000, 0.000047, 0.016170
0.746000, 0.000047, 0.016009
0.747000, 0.000047, 0.015850
0.748000, 0.000047, 0.015692
0.749000, 0.000047, 0.015536
0.750000, 0.000047, 0.015382
0.751000, 0.000047, 0.015229
0.752000, 0.000047, 0.015077
0.753000, 0.000047, 0.014927
0.754000, 0.000047, 0.014779
0.755000, 0.000047, 0.014632
0.756000, 0.000047, 0.014486
0.757000, 0.000047, 0.014342
0.758000, 0.000047, 0.014200
0.759000, 0.000047, 0.014059
0.760000, 0.000047, 0.013919
0.761000, 0.000047, 0.013780
0.762000, 0.000047, 0.013643
0.763000, 0.000048, 0.013508
0.764000, 0.000048, 0.013373
0.765000, 0.000048, 0.013240
0.766000, 0.000048, 0.013109
0.767000, 0.000048, 0.012978
0.768000, 0.000048, 0.012849
0.769000, 0.000048, 0.012721
0.770000, 0.000048, 0.012595
0.771000, 0.000048, 0.012470
0.772000, 0.000048, 0.012346
0.773000, 0.000048, 0.012223
0.774000, 0.000048, 0.012101
0.775000, 0.000048, 0.011981
0.776000, 0.000048, 0.011862
0.777000, 0.000048, 0.011744
0.778000, 0.000048, 0.011627
0.779000, 0.000048, 0.011511
0.780000, 0.000048, 0.011397
0.781000, 0.000048, 0.011284
0.782000, 0.000048, 0.011171
0.783000, 0.000048, 0.011060
0.784000, 0.000048, 0.010950
0.785000, 0.000049, 0.010842
0.786000, 0.000049, 0.010734
0.787000, 0.000049, 0.010627
0.788000, 0.000049, 0.010521
0.789000, 0.000049, 0.010417
0.790000, 0.000049, 0.010313
0.791000, 0.000049, 0.010211
0.792000, 0.000049, 0.010109
0.793000, 0.000049, 0.010009
0.794000, 0.000049, 0.009909
0.795000, 0.000049, 0.009811
0.796000, 0.000049, 0.009713
0.797000, 0.000049, 0.009616
0.798000, 0.000049, 0.009521
0.799000, 0.000049, 0.009426
0.800000, 0.000049, 0.009332
0.801000, 0.000049, 0.009240
0.802000, 0.000049, 0.009148
0.803000, 0.000049, 0.009057
0.804000, 0.000049, 0.008967
0.805000, 0.000049, 0.008878
0.806000, 0.000049, 0.008789
0.807000, 0.000050, 0.008702
0.808000, 0.000050, 0.008616
0.809000, 0.000050, 0.008530
0.810000, 0.000050, 0.008445
0.811000, 0.000050, 0.008361
0.812000, 0.000050, 0.008278
0.813000, 0.000050, 0.008196
0.814000, 0.000050, 0.008114
0.815000, 0.000050, 0.008034
0.816000, 0.000050, 0.007954
0.817000, 0.000050, 0.007875
0.818000, 0.000050, 0.007797
0.819000, 0.000050, 0.007719
0.820000, 0.000050, 0.007642
0.821000, 0.000050, 0.007566
0.822000, 0.000050, 0.007491
